MSSubClass,MSZoning,LotFrontage,LotArea,Street,Alley,LotShape,LandContour,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,PoolQC,Fence,MiscFeature,MiscVal,MoSold,YrSold,SaleType,SaleCondition,OverallQual_square,MasVnrArea_square,TotalBsmtSF_square,1stFlrSF_square,GrLivArea_square,FullBath_square,TotRmsAbvGrd_square,Fireplaces_square,GarageCars_square,GarageArea_square,BsmtFinSF1_square,OverallQual_cube,MasVnrArea_cube,TotalBsmtSF_cube,1stFlrSF_cube,GrLivArea_cube,FullBath_cube,TotRmsAbvGrd_cube,Fireplaces_cube,GarageCars_cube,GarageArea_cube,BsmtFinSF1_cube,OverallQual_sqrt,MasVnrArea_sqrt,TotalBsmtSF_sqrt,1stFlrSF_sqrt,GrLivArea_sqrt,FullBath_sqrt,TotRmsAbvGrd_sqrt,Fireplaces_sqrt,GarageCars_sqrt,GarageArea_sqrt,BsmtFinSF1_sqrt
120,RM,35.0,3907,Pave,NA,IR1,HLS,Inside,Mod,Blueste,Norm,Norm,TwnhsE,1Story,8,5,1989,1989,Gable,CompShg,HdBoard,HdBoard,None,0.0,Gd,TA,CBlock,Gd,TA,Av,GLQ,76.0,Unf,0.0,1115.0,1191.0,GasA,Gd,Y,SBrkr,1191,0,0,1191,0.0,0.0,2,0,2,1,Gd,5,Typ,1,TA,Attchd,1989.0,Unf,2.0,531.0,TA,TA,Y,112,81,0,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,64,0.0,1418481.0,1418481,1418481,4,25,1,4.0,281961.0,5776.0,512,0.0,1689410871.0,1689410871,1689410871,8,125,1,8.0,149721291.0,438976.0,2.8284271247461903,0.0,34.51086785347479,34.51086785347479,34.51086785347479,1.4142135623730951,2.23606797749979,1.0,1.4142135623730951,23.043437243605826,8.717797887081348
30,RM,58.0,8154,Pave,NA,Reg,Lvl,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,2,5,1941,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,No,BLQ,480.0,Unf,0.0,0.0,480.0,GasA,TA,Y,SBrkr,540,0,0,540,0.0,0.0,1,0,1,1,TA,4,Typ,0,NA,Detchd,1951.0,Unf,1.0,200.0,Fa,Fa,N,0,0,0,0,0,0,NA,NA,NA,0,4,2010,ConLw,Normal,4,0.0,230400.0,291600,291600,1,16,0,1.0,40000.0,230400.0,8,0.0,110592000.0,157464000,157464000,1,64,0,1.0,8000000.0,110592000.0,1.4142135623730951,0.0,21.908902300206645,23.2379000772445,23.2379000772445,1.0,2.0,0.0,1.0,14.142135623730951,21.908902300206645
50,RM,50.0,9140,Pave,NA,Reg,HLS,Inside,Gtl,IDOTRR,Norm,Norm,1Fam,1.5Fin,6,5,1921,1975,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,TA,TA,BrkTil,TA,TA,Mn,BLQ,308.0,Unf,0.0,321.0,629.0,GasA,Fa,Y,SBrkr,727,380,0,1107,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Detchd,1950.0,Unf,1.0,625.0,TA,TA,Y,0,56,0,0,200,0,NA,MnPrv,NA,0,4,2010,COD,Normal,36,0.0,395641.0,528529,1225449,1,25,0,1.0,390625.0,94864.0,216,0.0,248858189.0,384240583,1356572043,1,125,0,1.0,244140625.0,29218112.0,2.449489742783178,0.0,25.079872407968907,26.962937525425527,33.27160951922825,1.0,2.23606797749979,0.0,1.0,25.0,17.549928774784245
30,C (all),66.0,8712,Grvl,NA,Reg,Lvl,Corner,Gtl,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1896,1950,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,Fa,Fa,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,756.0,756.0,GasA,Gd,Y,SBrkr,952,0,0,952,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1896.0,RFn,1.0,330.0,TA,TA,N,0,0,265,0,0,0,NA,NA,NA,0,6,2010,WD,Alloca,16,0.0,571536.0,906304,906304,1,25,0,1.0,108900.0,0.0,64,0.0,432081216.0,862801408,862801408,1,125,0,1.0,35937000.0,0.0,2.0,0.0,27.49545416973504,30.854497241083024,30.854497241083024,1.0,2.23606797749979,0.0,1.0,18.16590212458495,0.0
120,RM,44.0,3811,Pave,NA,IR1,HLS,Corner,Mod,Crawfor,Artery,Norm,TwnhsE,1Story,8,5,2004,2005,Hip,CompShg,CemntBd,CmentBd,Stone,186.0,Gd,TA,PConc,Ex,TA,Gd,GLQ,1373.0,Unf,0.0,221.0,1594.0,GasA,Ex,Y,SBrkr,1646,0,0,1646,1.0,1.0,2,0,2,1,Gd,5,Typ,1,Gd,Attchd,2004.0,Fin,2.0,525.0,TA,TA,Y,128,53,0,0,155,0,NA,NA,NA,0,5,2010,WD,Normal,64,34596.0,2540836.0,2709316,2709316,4,25,1,4.0,275625.0,1885129.0,512,6434856.0,4050092584.0,4459534136,4459534136,8,125,1,8.0,144703125.0,2588282117.0,2.8284271247461903,13.638181696985855,39.92492955535426,40.570925550201586,40.570925550201586,1.4142135623730951,2.23606797749979,1.0,1.4142135623730951,22.9128784747792,37.05401462729781
60,RL,85.0,11050,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,8,5,1998,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,GLQ,615.0,Unf,0.0,434.0,1049.0,GasA,Ex,Y,SBrkr,1036,880,0,1916,1.0,0.0,2,1,3,1,Gd,8,Typ,1,TA,Attchd,1998.0,Unf,3.0,741.0,TA,TA,Y,0,70,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,64,0.0,1100401.0,1073296,3671056,4,64,1,9.0,549081.0,378225.0,512,0.0,1154320649.0,1111934656,7033743296,8,512,1,27.0,406869021.0,232608375.0,2.8284271247461903,0.0,32.38826948140329,32.18695387886216,43.77213725647858,1.4142135623730951,2.8284271247461903,1.0,1.7320508075688772,27.2213151776324,24.79919353527449
80,RL,74.0,9620,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,SLvl,6,7,1977,1977,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,ALQ,679.0,Unf,0.0,564.0,1243.0,GasA,TA,Y,SBrkr,1285,0,0,1285,0.0,1.0,2,0,3,1,Gd,6,Typ,1,Fa,Attchd,1977.0,Unf,2.0,473.0,TA,TA,Y,375,26,0,0,0,0,NA,GdPrv,Shed,80,5,2010,WD,Normal,36,0.0,1545049.0,1651225,1651225,4,36,1,4.0,223729.0,461041.0,216,0.0,1920495907.0,2121824125,2121824125,8,216,1,8.0,105823817.0,313046839.0,2.449489742783178,0.0,35.25620512760839,35.84689665786984,35.84689665786984,1.4142135623730951,2.449489742783178,1.0,1.4142135623730951,21.748563170931547,26.057628441590765
90,RL,60.0,12760,Pave,NA,IR1,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,1Story,6,5,1976,1976,Gable,CompShg,Plywood,Plywood,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,1958.0,1958.0,GasA,TA,Y,SBrkr,2048,0,0,2048,0.0,0.0,3,0,5,2,TA,9,Typ,0,NA,2Types,1976.0,Unf,2.0,776.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2010,ConLD,Normal,36,0.0,3833764.0,4194304,4194304,9,81,0,4.0,602176.0,0.0,216,0.0,7506509912.0,8589934592,8589934592,27,729,0,8.0,467288576.0,0.0,2.449489742783178,0.0,44.24929377967517,45.254833995939045,45.254833995939045,1.7320508075688772,3.0,0.0,1.4142135623730951,27.85677655436824,0.0
20,RL,88.0,11896,Pave,NA,IR1,Lvl,Corner,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2008,2008,Gable,CompShg,VinylSd,VinylSd,Stone,60.0,Gd,TA,PConc,Gd,TA,No,GLQ,78.0,Unf,0.0,1258.0,1336.0,GasA,Ex,Y,SBrkr,1346,0,0,1346,1.0,0.0,2,0,3,1,Gd,6,Typ,1,TA,Attchd,2008.0,Fin,3.0,660.0,TA,TA,Y,100,48,0,0,0,0,NA,NA,NA,0,5,2010,WD,Normal,49,3600.0,1784896.0,1811716,1811716,4,36,1,9.0,435600.0,6084.0,343,216000.0,2384621056.0,2438569736,2438569736,8,216,1,27.0,287496000.0,474552.0,2.6457513110645907,7.745966692414834,36.55133376499413,36.68787265568828,36.68787265568828,1.4142135623730951,2.449489742783178,1.0,1.7320508075688772,25.69046515733026,8.831760866327848
20,RL,73.0,9803,Pave,NA,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,1Story,7,5,2009,2010,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1214.0,1214.0,GasA,Ex,Y,SBrkr,1214,0,0,1214,0.0,0.0,2,0,2,1,Gd,6,Typ,0,NA,Attchd,2010.0,RFn,2.0,520.0,TA,TA,Y,0,25,0,0,0,0,NA,NA,NA,0,1,2010,New,Partial,49,0.0,1473796.0,1473796,1473796,4,36,0,4.0,270400.0,0.0,343,0.0,1789188344.0,1789188344,1789188344,8,216,0,8.0,140608000.0,0.0,2.6457513110645907,0.0,34.84250278036869,34.84250278036869,34.84250278036869,1.4142135623730951,2.449489742783178,0.0,1.4142135623730951,22.80350850198276,0.0
60,RL,73.0,9802,Pave,NA,Reg,Lvl,Inside,Gtl,Timber,Norm,Norm,1Fam,2Story,5,5,2006,2007,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,384.0,384.0,GasA,Gd,Y,SBrkr,744,700,0,1444,0.0,0.0,2,1,3,1,TA,7,Typ,0,NA,BuiltIn,2007.0,Fin,2.0,400.0,TA,TA,Y,100,0,0,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,25,0.0,147456.0,553536,2085136,4,49,0,4.0,160000.0,0.0,125,0.0,56623104.0,411830784,3010936384,8,343,0,8.0,64000000.0,0.0,2.23606797749979,0.0,19.595917942265423,27.27636339397171,38.0,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,20.0,0.0
20,RL,85.0,15300,Pave,NA,Reg,Bnk,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1965,1977,Hip,CompShg,Plywood,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,42.0,Unf,0.0,1026.0,1068.0,GasA,TA,Y,SBrkr,1264,0,0,1264,1.0,0.0,1,0,2,1,TA,7,Typ,1,TA,Attchd,1965.0,Unf,2.0,528.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,25,0.0,1140624.0,1597696,1597696,1,49,1,4.0,278784.0,1764.0,125,0.0,1218186432.0,2019487744,2019487744,1,343,1,8.0,147197952.0,74088.0,2.23606797749979,0.0,32.68026927673638,35.552777669262355,35.552777669262355,1.0,2.6457513110645907,1.0,1.4142135623730951,22.978250586152114,6.48074069840786
20,RL,93.0,10114,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,2004,2005,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Ex,TA,Av,Unf,0.0,Unf,0.0,1430.0,1430.0,GasA,Ex,Y,SBrkr,1430,0,0,1430,0.0,0.0,2,0,3,1,Gd,7,Typ,0,NA,Attchd,2004.0,RFn,2.0,624.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,25,0.0,2044900.0,2044900,2044900,4,49,0,4.0,389376.0,0.0,125,0.0,2924207000.0,2924207000,2924207000,8,343,0,8.0,242970624.0,0.0,2.23606797749979,0.0,37.815340802378074,37.815340802378074,37.815340802378074,1.4142135623730951,2.6457513110645907,0.0,1.4142135623730951,24.979991993593593,0.0
20,RL,60.0,11875,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,5,1999,1999,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,Unf,0.0,Unf,0.0,1344.0,1344.0,GasA,Ex,Y,SBrkr,1344,0,0,1344,0.0,0.0,2,0,3,1,TA,7,Typ,1,Gd,Attchd,2001.0,Unf,2.0,686.0,TA,TA,Y,328,0,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,25,0.0,1806336.0,1806336,1806336,4,49,1,4.0,470596.0,0.0,125,0.0,2427715584.0,2427715584,2427715584,8,343,1,8.0,322828856.0,0.0,2.23606797749979,0.0,36.66060555964672,36.66060555964672,36.66060555964672,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,26.19160170741759,0.0
120,RM,31.0,2394,Pave,NA,Reg,Low,Inside,Mod,MeadowV,Norm,Norm,Twnhs,1Story,5,6,1973,1973,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,Gd,TA,Gd,GLQ,915.0,Unf,0.0,30.0,945.0,GasA,Ex,Y,SBrkr,945,0,0,945,1.0,1.0,1,0,2,1,TA,5,Typ,1,Po,Attchd,1973.0,RFn,1.0,253.0,TA,TA,Y,174,0,56,0,108,0,NA,NA,NA,0,5,2010,WD,Normal,25,0.0,893025.0,893025,893025,1,25,1,1.0,64009.0,837225.0,125,0.0,843908625.0,843908625,843908625,1,125,1,1.0,16194277.0,766060875.0,2.23606797749979,0.0,30.740852297878796,30.740852297878796,30.740852297878796,1.0,2.23606797749979,1.0,1.0,15.905973720586866,30.24896692450835
160,RM,21.0,1476,Pave,NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,Twnhs,2Story,4,7,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,GLQ,176.0,Unf,0.0,370.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,200,26,0,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,16,0.0,298116.0,298116,1192464,1,25,0,0.0,0.0,30976.0,64,0.0,162771336.0,162771336,1302170688,1,125,0,0.0,0.0,5451776.0,2.0,0.0,23.366642891095847,23.366642891095847,33.04542328371661,1.0,2.23606797749979,0.0,0.0,0.0,13.2664991614216
160,RM,21.0,1900,Pave,NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,4,1970,1970,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Unf,0.0,Unf,0.0,546.0,546.0,GasA,Ex,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,NA,NA,0.0,NA,0.0,0.0,NA,NA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,16,0.0,298116.0,298116,1192464,1,25,0,0.0,0.0,0.0,64,0.0,162771336.0,162771336,1302170688,1,125,0,0.0,0.0,0.0,2.0,0.0,23.366642891095847,23.366642891095847,33.04542328371661,1.0,2.23606797749979,0.0,0.0,0.0,0.0
160,RM,21.0,1890,Pave,NA,Reg,Lvl,Inside,Gtl,MeadowV,Norm,Norm,TwnhsE,2Story,4,6,1972,1972,Gable,CompShg,CemntBd,CmentBd,None,0.0,TA,TA,CBlock,TA,TA,No,Rec,294.0,Unf,0.0,252.0,546.0,GasA,TA,Y,SBrkr,546,546,0,1092,0.0,0.0,1,1,3,1,TA,5,Typ,0,NA,Attchd,1972.0,Unf,1.0,286.0,TA,TA,Y,0,0,64,0,0,0,NA,NA,NA,0,6,2010,WD,Normal,16,0.0,298116.0,298116,1192464,1,25,0,1.0,81796.0,86436.0,64,0.0,162771336.0,162771336,1302170688,1,125,0,1.0,23393656.0,25412184.0,2.0,0.0,23.366642891095847,23.366642891095847,33.04542328371661,1.0,2.23606797749979,0.0,1.0,16.911534525287763,17.146428199482248
20,RL,50.0,6953,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1971,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,Gd,CBlock,TA,TA,No,ALQ,469.0,Unf,0.0,395.0,864.0,GasA,Ex,Y,SBrkr,874,0,0,874,0.0,0.0,1,0,3,1,TA,5,Typ,0,NA,Detchd,1971.0,Unf,1.0,352.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,6,2010,ConLD,Normal,25,0.0,746496.0,763876,763876,1,25,0,1.0,123904.0,219961.0,125,0.0,644972544.0,667627624,667627624,1,125,0,1.0,43614208.0,103161709.0,2.23606797749979,0.0,29.393876913398138,29.563490998188964,29.563490998188964,1.0,2.23606797749979,0.0,1.0,18.76166303929372,21.656407827707714
20,RL,76.0,12887,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,1Story,5,7,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,CBlock,Gd,TA,Mn,Rec,207.0,GLQ,590.0,36.0,833.0,GasA,TA,Y,SBrkr,833,0,0,833,1.0,0.0,1,0,2,1,Gd,5,Typ,0,NA,Attchd,1984.0,Unf,2.0,495.0,TA,TA,Y,431,0,0,0,0,0,NA,MnPrv,NA,0,4,2010,WD,Normal,25,0.0,693889.0,693889,693889,1,25,0,4.0,245025.0,42849.0,125,0.0,578009537.0,578009537,578009537,1,125,0,8.0,121287375.0,8869743.0,2.23606797749979,0.0,28.861739379323623,28.861739379323623,28.861739379323623,1.0,2.23606797749979,0.0,1.4142135623730951,22.24859546128699,14.38749456993816
90,RL,70.0,7700,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,Duplex,2Story,5,2,1985,1986,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,Po,PConc,TA,TA,No,Unf,0.0,Unf,0.0,1216.0,1216.0,GasA,Gd,Y,SBrkr,1216,1216,0,2432,0.0,0.0,4,2,4,2,TA,10,Typ,0,NA,Attchd,1985.0,Unf,2.0,616.0,TA,Fa,Y,200,0,0,0,0,0,NA,NA,Shed,600,2,2010,WD,Normal,25,0.0,1478656.0,1478656,5914624,16,100,0,4.0,379456.0,0.0,125,0.0,1798045696.0,1798045696,14384365568,64,1000,0,8.0,233744896.0,0.0,2.23606797749979,0.0,34.87119154832539,34.87119154832539,49.31531202375181,2.0,3.1622776601683795,0.0,1.4142135623730951,24.819347291981714,0.0
60,RL,63.0,10475,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,5,5,1991,1991,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,PConc,Gd,TA,No,Rec,458.0,Unf,0.0,166.0,624.0,GasA,Gd,Y,SBrkr,624,650,0,1274,0.0,0.0,1,1,3,1,TA,6,Typ,0,NA,Detchd,1993.0,Unf,2.0,576.0,TA,TA,Y,22,0,0,0,0,0,NA,GdWo,NA,0,3,2010,WD,Normal,25,0.0,389376.0,389376,1623076,1,36,0,4.0,331776.0,209764.0,125,0.0,242970624.0,242970624,2067798824,1,216,0,8.0,191102976.0,96071912.0,2.23606797749979,0.0,24.979991993593593,24.979991993593593,35.6931365951495,1.0,2.449489742783178,0.0,1.4142135623730951,24.0,21.400934559032695
50,RL,68.0,10544,Pave,NA,IR1,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1.5Fin,5,5,1969,1969,Gable,CompShg,HdBoard,HdBoard,None,0.0,TA,TA,CBlock,TA,TA,Av,BLQ,476.0,Unf,0.0,388.0,864.0,GasA,TA,Y,SBrkr,864,615,0,1479,0.0,0.0,2,0,5,1,TA,8,Typ,0,NA,Attchd,1969.0,Fin,1.0,275.0,TA,TA,Y,287,0,280,0,0,0,NA,NA,NA,0,4,2010,WD,Normal,25,0.0,746496.0,746496,2187441,4,64,0,1.0,75625.0,226576.0,125,0.0,644972544.0,644972544,3235225239,8,512,0,1.0,20796875.0,107850176.0,2.23606797749979,0.0,29.393876913398138,29.393876913398138,38.45776904605882,1.4142135623730951,2.8284271247461903,0.0,1.0,16.583123951777,21.817424229271428
20,RL,76.0,9892,Pave,NA,Reg,Lvl,Inside,Mod,Mitchel,Norm,Norm,1Fam,1Story,8,5,1994,1995,Hip,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,Gd,Gd,GLQ,1341.0,LwQ,284.0,54.0,1679.0,GasA,Ex,Y,SBrkr,1803,0,0,1803,1.0,1.0,2,1,3,1,Gd,6,Typ,2,TA,Attchd,1994.0,Unf,2.0,482.0,TA,TA,Y,129,64,222,0,0,0,NA,GdWo,NA,0,2,2010,WD,Normal,64,0.0,2819041.0,3250809,3250809,4,36,4,4.0,232324.0,1798281.0,512,0.0,4733169839.0,5861208627,5861208627,8,216,8,8.0,111980168.0,2411494821.0,2.8284271247461903,0.0,40.97560249709576,42.46174749112429,42.46174749112429,1.4142135623730951,2.449489742783178,1.4142135623730951,1.4142135623730951,21.95449840010015,36.61966684720111
60,RL,74.0,12961,Pave,NA,Reg,Lvl,Inside,Gtl,Mitchel,Norm,Norm,1Fam,2Story,6,5,1993,1994,Gable,CompShg,VinylSd,VinylSd,None,0.0,Gd,Gd,PConc,Gd,TA,Mn,GLQ,944.0,Unf,0.0,208.0,1152.0,GasA,Ex,Y,SBrkr,1152,645,0,1797,1.0,0.0,2,1,3,1,Gd,7,Typ,1,Fa,Attchd,1993.0,Fin,2.0,616.0,TA,TA,Y,162,312,0,0,0,0,NA,NA,NA,0,3,2010,WD,Normal,36,0.0,1327104.0,1327104,3229209,4,49,1,4.0,379456.0,891136.0,216,0.0,1528823808.0,1528823808,5802888573,8,343,1,8.0,233744896.0,841232384.0,2.449489742783178,0.0,33.94112549695428,33.94112549695428,42.391036788453285,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,24.819347291981714,30.72458299147443
20,RL,74.0,13008,Pave,NA,IR1,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1956,1956,Gable,CompShg,MetalSd,MetalSd,None,0.0,TA,TA,CBlock,Fa,Fa,No,Rec,564.0,Unf,0.0,318.0,882.0,GasA,TA,Y,SBrkr,882,0,0,882,0.0,0.0,1,0,2,1,TA,5,Typ,0,NA,Attchd,1956.0,Unf,1.0,502.0,TA,TA,Y,0,0,0,0,0,0,NA,NA,NA,0,10,2009,WD,Normal,36,0.0,777924.0,777924,777924,1,25,0,1.0,252004.0,318096.0,216,0.0,686128968.0,686128968,686128968,1,125,0,1.0,126506008.0,179406144.0,2.449489742783178,0.0,29.698484809834994,29.698484809834994,29.698484809834994,1.0,2.23606797749979,0.0,1.0,22.40535650240808,23.748684174075834
20,RL,85.0,10200,Pave,NA,Reg,Lvl,Inside,Gtl,NAmes,Norm,Norm,1Fam,1Story,6,5,1974,1974,Hip,CompShg,Plywood,Plywood,BrkFace,440.0,TA,TA,CBlock,TA,TA,No,LwQ,844.0,Unf,0.0,590.0,1434.0,GasA,TA,Y,SBrkr,1434,0,0,1434,1.0,0.0,2,0,4,1,TA,7,Typ,1,Gd,Attchd,1974.0,RFn,2.0,528.0,TA,TA,Y,80,21,0,0,0,0,NA,NA,NA,0,6,2009,WD,Normal,36,193600.0,2056356.0,2056356,2056356,4,49,1,4.0,278784.0,712336.0,216,85184000.0,2948814504.0,2948814504,2948814504,8,343,1,8.0,147197952.0,601211584.0,2.449489742783178,20.97617696340303,37.86819245752297,37.86819245752297,37.86819245752297,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,22.978250586152114,29.0516780926679
60,RL,88.0,10179,Pave,NA,IR1,Lvl,Corner,Gtl,Gilbert,Norm,Norm,1Fam,2Story,6,5,1997,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,TA,TA,PConc,Gd,TA,No,ALQ,847.0,Unf,0.0,98.0,945.0,GasA,Ex,Y,SBrkr,945,663,0,1608,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,Attchd,1997.0,Fin,2.0,470.0,TA,TA,Y,252,30,0,0,0,0,NA,NA,NA,0,7,2009,WD,Normal,36,0.0,893025.0,893025,2585664,4,49,1,4.0,220900.0,717409.0,216,0.0,843908625.0,843908625,4157747712,8,343,1,8.0,103823000.0,607645423.0,2.449489742783178,0.0,30.740852297878796,30.740852297878796,40.099875311526844,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,21.6794833886788,29.103264421710495
60,RL,60.0,11792,Pave,NA,IR1,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,2Story,8,5,2003,2003,Gable,CompShg,VinylSd,VinylSd,BrkFace,188.0,Gd,TA,PConc,Gd,TA,Gd,GLQ,850.0,Unf,0.0,158.0,1008.0,GasA,Ex,Y,SBrkr,1008,1275,0,2283,0.0,0.0,2,1,4,1,Gd,9,Typ,1,Gd,BuiltIn,2003.0,Fin,3.0,632.0,TA,TA,Y,120,46,0,0,0,0,NA,NA,NA,0,8,2009,WD,Normal,64,35344.0,1016064.0,1016064,5212089,4,81,1,9.0,399424.0,722500.0,512,6644672.0,1024192512.0,1024192512,11899199187,8,729,1,27.0,252435968.0,614125000.0,2.8284271247461903,13.711309200802088,31.74901573277509,31.74901573277509,47.78074926160116,1.4142135623730951,3.0,1.0,1.7320508075688772,25.13961017995307,29.154759474226502
80,RL,60.0,8400,Pave,NA,Reg,Lvl,Inside,Gtl,Gilbert,Norm,Norm,1Fam,SLvl,7,5,1996,1997,Gable,CompShg,HdBoard,HdBoard,BrkFace,32.0,TA,TA,PConc,Gd,TA,No,GLQ,284.0,Unf,0.0,100.0,384.0,GasA,Gd,Y,SBrkr,958,670,0,1628,0.0,0.0,2,1,3,1,TA,7,Typ,1,TA,BuiltIn,1996.0,Fin,2.0,390.0,TA,TA,Y,48,72,0,0,0,0,NA,NA,Shed,490,6,2009,WD,Normal,49,1024.0,147456.0,917764,2650384,4,49,1,4.0,152100.0,80656.0,343,32768.0,56623104.0,879217912,4314825152,8,343,1,8.0,59319000.0,22906304.0,2.6457513110645907,5.656854249492381,19.595917942265423,30.95157508108432,40.34848200366403,1.4142135623730951,2.6457513110645907,1.0,1.4142135623730951,19.748417658131498,16.852299546352718
